id,text,category
1503953,JUGO LIQUIDO  KAPO PIÑA DOYPACK 200 CC UNIDAD,Jugos
1500348,AGUA MINERAL SIN GAS EVIAN BOTELLA 750 CC UNIDAD,Aguas
1500291,AGUA MINERAL CON GAS EVIAN BOTELLA 750 CC UNIDAD,Aguas
1455988,MANJAR COLUN BOLSA 250 G UNIDAD,Dulces
1456022,MANJAR COLUN POTE 200 G UNIDAD,Dulces
1456248,POSTRE REFRIGERADO COLUN FLAN VAINILLA POTE 100 G UNIDAD,"Hielo,Helados Y Postres"
1445045,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE SURTIDOS TARRO 425 G UNIDAD,Conservas
1445063,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE MACHAS TARRO 190 G UNIDAD,Conservas
1445144,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE CHOLGAS TARRO 425 G UNIDAD,Conservas
1477641,MIEL CM ABEJA POTE 1K UNIDAD,Dulces
1446939,CHUÑO OSO BOLSA 500 G UNIDAD,Harinas Y Féculas
1499754,SALSA DE SOYA LA PRIMERA BOTELLA 1 L UNIDAD,Salsas Y Condimentos
1480063,LONGANIZA SAN JORGE CERDO RECETA TRADICIONAL DISPLAY 1K UNIDAD,Embutido 
1486179,JUGO LIQUIDO  FRUGO DAMASCO BOTELLA 2 L UNIDAD,Jugos
1450783,ARROZ INTEGRAL TUCAPEL GRADO 1 BOLSA 1K UNIDAD,Arroz 
1486157,JUGO LIQUIDO  FRUGO LIGHT NARANJA BOTELLA 2 L UNIDAD,Jugos
1486212,JUGO LIQUIDO  FRUGO PIÑA BOTELLA 3 L UNIDAD,Jugos
1449921,SALSA DE TOMATE CAROZZI TOSCANA AL PESTO DOYPACK 200 G UNIDAD,Salsas Y Condimentos
1436492,BEBIDA ZERO BILZ BOTELLA 250 CC UNIDAD,Bebidas
1453993,MASTICABLE AMBROSOLI TOFFEE SURTIDO BOLSA 450 G UNIDAD,Confitería
1486571,KETCHUP  HELLMANN´S DOYPACK 1K UNIDAD,Salsas Y Condimentos
1457310,YOGURT BATIDO COLUN PLATANO BOLSA 1 K UNIDAD,Yogurt
1508748,YOGURT BATIDO FUNDO LOS ALERCES DAMASCO BOLSA 1 K UNIDAD,Yogurt
1508784,YOGURT BATIDO FUNDO LOS ALERCES MORA BOLSA 1 K UNIDAD,Yogurt
1457149,YOGURT BATIDO COLUN VAINILLA BOLSA 1 K UNIDAD,Yogurt
1457200,YOGURT BATIDO COLUN DAMASCO BOLSA 1 K UNIDAD,Yogurt
1508603,YOGURT BATIDO FUNDO LOS ALERCES PIÑA POTE 125 G UNIDAD,Yogurt
1457105,YOGURT BATIDO COLUN FRAMBUESA POTE 125 G UNIDAD,Yogurt
1457062,YOGURT BATIDO COLUN FRUTILLA POTE 125 G UNIDAD,Yogurt
1441322,FRUTO DESHIDRATADO MARCO POLO HUESILLOS ESTÁNDAR BOLSA 300 G UNIDAD,Frutos Secos
1441335,FRUTO DESHIDRATADO MARCO POLO PASAS CORINTO BOLSA 100 G UNIDAD,Frutos Secos
1441275,FRUTO DESHIDRATADO MARCO POLO PASAS FLAME BOLSA 100 G UNIDAD,Frutos Secos
1497022,BEBIDA NORMAL COCA-COLA LATA 350 CC UNIDAD,Bebidas
1447975,COLADO 9 -12 MESES NESTLE CRECIDITOS PAVO CON VERDURAS FRASCO 215 G UNIDAD,Comida Para Bebe
1461630,CEBOLLA FRESCA  MORADA KILO APROX.,Verdura Fresca
1469416,NUEZ MOSCADA  BOLSA 1K UNIDAD,Salsas Y Condimentos
1499070,LECHE DE ALMENDRA ALMOND DREAM CAJA 946 ML UNIDAD,Leches Especiales
1471889,PEREJIL  ATADO 500 GR UNIDAD,Verdura Fresca
1453365,"BEBIDA ZERO CRUSH BOTELLA  1,5 L  UNIDAD",Bebidas
1445962,"AGUA MINERAL CON GAS CACHANTUN BOTELLA 1,6 L UNIDAD",Aguas
1453073,"AGUA MINERAL CON GAS BENEDICTINO BOTELLA 1,5 L UNIDAD",Aguas
1440180,"BEBIDA NORMAL LIPTON ICE TEA NEGRO DURAZNO BOTELLA 1,5 L UNIDAD",Bebidas
1440121,"BEBIDA NORMAL LIPTON ICE TEA VERDE FRAMBUESA BOTELLA 1,5 L UNIDAD",Bebidas
1490936,JUGO LIQUIDO  VIVO NECTAR BERRIES CAJA 190 CC UNIDAD,Jugos
1451500,GALLETA DULCE COSTA FRAC CLASICA BOLSA 130 G UNIDAD,Confitería
1449647,HARINA SIN POLVOS CAROZZI BOLSA 1K UNIDAD,Harinas Y Féculas
1449850,RAVIOLI CAROZZI CARNE BOLSA 400 G UNIDAD,Pastas
1436348,"BEBIDA NORMAL BILZ BOTELLA 1,5 L  UNIDAD",Bebidas
1486623,KETCHUP  HELLMANN´S SUPREME BOTELLA 280 G UNIDAD,Salsas Y Condimentos
1486590,KETCHUP  HELLMANN´S DOYPACK 250 G UNIDAD,Salsas Y Condimentos
1430465,ARVEJA AGROPRODEX VERDE PARTIDA BOLSA 1K UNIDAD,Legumbres
1481866,MOSTAZA JANO BOLSA 1K UNIDAD,Salsas Y Condimentos
1468829,MANZANA  ROYAL GALA MEDIANA KILO APROX.,Fruta Fresca
1468950,MANZANA  GRANNY SMITH GRANDE KILO APROX.,Fruta Fresca
1469036,MANZANA  PINK LADY EXTRA GRANDE KILO APROX.,Fruta Fresca
1468830,MANZANA  ROYAL GALA GRANDE KILO APROX.,Fruta Fresca
1468856,MANZANA  ROYAL GALA EXTRA GRANDE KILO APROX.,Fruta Fresca
1475470,ZANAHORIA FRESCA  GRANEL KILO APROX.,Verdura Fresca
1472676,POLLO MOLIDO  6% MATERIA GRASA BOLSA 1K UNIDAD,Carnes Procesadas
1468649,MANGO  GRANEL KILO APROX.,Fruta Fresca
1475773,BETARRAGA CONGELADA MINUTO VERDE BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1494667,HAMBURGUESA VACUNO CONGELADA PAMPA VERDE BIG PREMIUM 225 G UNIDAD,Hamburguezas Y Churrascos
1485834,CABRITA EVERCRISP CARAMELO BOLSA 42 G UNIDAD,Cóctel
1474658,TRUTRO ENTERO POLLO  SIN MARINAR BOLSA 1K UNIDAD,Pollo 
1445548,LEVADURA LEFERSA POLVO DOYPACK 125 G UNIDAD,Harinas Y Féculas
1474707,TRUTRO ENTERO POLLO  MARINADO CAJA 150K UNIDAD,Pollo 
1437647,FLAN EN POLVO MACRO FOOD DIABETICO PLATANO BOLSA 1K UNIDAD,Postres Para Preparar
1437454,FLAN EN POLVO MACRO FOOD CON LECHE LUCUMA BOLSA 1K UNIDAD,Postres Para Preparar
1437597,FLAN EN POLVO MACRO FOOD SIN LECHE CHOCOLATE BOLSA 1K UNIDAD,Postres Para Preparar
1453416,BEBIDA LIGHT SEVEN UP LATA 350 CC UNIDAD,Bebidas
1431973,JUGO LIQUIDO  ANDINA NECTAR MANZANA CAJA 200 CC UNIDAD,Jugos
1431875,JUGO LIQUIDO  ANDINA NECTAR NARANJA BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1475168,VACUNO MOLIDO  6% MATERIA GRASA BOLSA 1K UNIDAD,Carnes Procesadas
1434414,POSTRE REFRIGERADO SOPROLE MANJARATE BLACK POTE 125 G UNIDAD,"Hielo,Helados Y Postres"
1505947,PICADO 12-24 MESES NATURNES CAZUELA DE AVE FRASCO 250 G UNIDAD,Comida Para Bebe
1462735,CIRUELA  GRANEL KILO APROX.,Fruta Fresca
1490666,GALLETA DE SODA VIVO BOLSA 123 G UNIDAD,Confitería
1435618,YOGURT SIN LACTOSA SOPROLE ZEROLACTO CHIRIMOYA POTE 120 G UNIDAD,Yogurt
1453251,BEBIDA NORMAL CRUSH BOTELLA  2 L  UNIDAD,Bebidas
1463657,CORTE HUACHALOMO CONGELADO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno Congelado
1455952,MANJAR COLUN BOLSA 1K UNIDAD,Dulces
1505247,MERLUZA CONGELADA MAR VERDE FILETE BOLSA 500 G UNIDAD,Pescados Y Mariscos Congelados
1430941,GALLETON QUAKER AVENA CON CHIPS DE CHOCOLATE BOLSA 40 G UNIDAD,Confitería
1430955,GALLETON QUAKER AVENA Y ALMENDRAS BOLSA 40 G UNIDAD,Confitería
1459837,CHOCLO CONGELADO FRUTOS DEL MAIPO BOLSA 500 G UNIDAD,Frutas Y Verduras Congeladas
1476685,LECHE EN POLVO ENTERA CALO INSTANTANEA BOLSA 900 G UNIDAD,Leche en polvo
1464348,CORTE POSTA NEGRA CONGELADA  SIN MARINAR BOLSA 1K UNIDAD,Vacuno Congelado
1487474,FLAN EN POLVO LIVEAN BERRIES CAJA 20 G UNIDAD,Postres Para Preparar
1487440,FLAN EN POLVO LIVEAN MARACUYA CAJA 20 G UNIDAD,Postres Para Preparar
1487725,JUGO LIQUIDO  LIVEAN NECTAR 0% AZUCAR NARANJA CAJA 200 CC UNIDAD,Jugos
1487855,"JUGO LIQUIDO  LIVEAN NECTAR 0% AZUCAR NARANJA BOTELLA 1,5 L UNIDAD",Jugos
1464564,CORTE POSTA ROSADA  MARINADO BOLSA 1K UNIDAD,Vacuno 
1441104,ALIÑO COMPLETO MARCO POLO BOLSA 15 G UNIDAD,Salsas Y Condimentos
1441110,ALIÑO COMPLETO MARCO POLO FRASCO 25 G UNIDAD,Salsas Y Condimentos
1487648,JUGO EN POLVO LIGHT LIVEAN MANGO SOBRE 7 G UNIDAD,Jugos
1443246,"JUGO LIQUIDO  WATT´S NECTAR LIGHT UVA BOTELLA 1,5 L UNIDAD",Jugos
1443346,JUGO LIQUIDO  WATT´S NECTAR SELECCION MANGO MARACUYA CAJA 1 L UNIDAD,Jugos
1443360,JUGO LIQUIDO  WATT´S NECTAR SELECCION MANDARINA CAJA 1 L UNIDAD,Jugos
1443460,"JUGO LIQUIDO  WATT´S NECTAR SELECCION FRAMBUESA CAJA 1,75 L UNIDAD",Jugos
1443681,JUGO LIQUIDO  WATT´S CLEAR UVA BOTELLA 400 CC UNIDAD,Jugos
1443695,"JUGO LIQUIDO  WATT´S CLEAR UVA BOTELLA 1,5 L UNIDAD",Jugos
1457579,YOGURT LIGHT COLUN NATURAL POTE 125 G UNIDAD,Yogurt
1457647,YOGURT LIGHT COLUN FRUTILLA BOLSA 1 K UNIDAD,Yogurt
1457720,YOGURT LIGHT COLUN TRANSITO FRUTOS FRUTILLA PLATANO POTE 125 G UNIDAD,Yogurt
1457788,YOGURT LIGHT COLUN VAINILLA BOLSA 1 K UNIDAD,Yogurt
1457532,YOGURT LIGHT COLUN DAMASCO POTE 125 G UNIDAD,Yogurt
1455419,LECHE CULTIVADA COLUN LIGHT CHIRIMOYA FIBRA BOTELLA 180 ML UNIDAD,Leche líquida
1432195,JUGO LIQUIDO  ANDINA NECTAR NARANJA CAJA 1 L UNIDAD,Jugos
1462523,CHULETA CERDO  MARINADO BOLSA 1K UNIDAD,Cerdo 
1462533,CHULETA CERDO  SIN MARINAR BOLSA 1K UNIDAD,Cerdo 
1464369,CORTE POSTA NEGRA CONGELADA  MARINADO BOLSA 1K UNIDAD,Vacuno Congelado
1433152,ACEITE MARAVILLA BELMONT BOTELLA 2 L  UNIDAD,Aceites
1433167,ACEITE MARAVILLA BELMONT BOTELLA 500 ML UNIDAD,Aceites
1447593,CEREAL NESTLE ESTRELLITAS CAJA 500 G UNIDAD,Semillas Y Cereales
1447402,CEREAL NESTLE CHOCAPIC CAJA 400 G UNIDAD,Semillas Y Cereales
1496323,LENTEJA COLISEO 6 MM BOLSA 1K UNIDAD,Legumbres
1476718,LECHE EN POLVO ENTERA CALO PURITA FORTIFICADA BOLSA 400 G UNIDAD,Leche en polvo
1487992,CHUCHOCA  MARTINI BOLSA 500 G UNIDAD,Harinas Y Féculas
1477263,YOGURT PROBIOTICO CALO SUPER PLATANO PACK (6 UND) BOTELLA 90 ML UNIDAD,Yogurt
1477248,YOGURT PROBIOTICO CALO SUPER MANZANA PACK (6 UND) BOTELLA 90 ML UNIDAD,Yogurt
1477233,YOGURT PROBIOTICO CALO SUPER MORA PACK (6 UND) BOTELLA 90 ML UNIDAD,Yogurt
1477217,YOGURT PROBIOTICO CALO SUPER FRUTILLA PACK (6 UND) BOTELLA 90 ML UNIDAD,Yogurt
1450717,JALEA EN POLVO CARICIA FRUTILLA BOLSA 1K UNIDAD,Postres Para Preparar
1448113,GALLETA DULCE NESTLE NEGRITA BARRA 30 G UNIDAD,Confitería
1451745,GALLETA SALADA COSTA TRIPACK CRACKELET BOLSA 255 G UNIDAD,Cóctel
1451730,GALLETA SALADA COSTA CRACKELET BOLSA 85 G UNIDAD,Cóctel
1434291,POSTRE REFRIGERADO SOPROLE FLAN CARAMELO POTE 120 G UNIDAD,"Hielo,Helados Y Postres"
1434423,POSTRE REFRIGERADO SOPROLE SEMOLA CON LECHE SALSA DE DAMASCO POTE 140 G UNIDAD,"Hielo,Helados Y Postres"
1509867,"PECHUGA DESHUESADA PAVO  MEDIANA 1,5K A 2K BOLSA UNIDAD",Pavo
1447750,CHOCOLATE NESTLE TRENCITO BARRA 150 G UNIDAD,Confitería
1447693,CHOCOLATE NESTLE CAPRI TRUFA BARRA 90 G UNIDAD,Confitería
1461667,CEBOLLA FRESCA  PERLA  KILO APROX.,Verdura Fresca
1455871,LECHE SABORIZADA SEMIDESCREMADA COLUN VAINILLA CAJA 1 L UNIDAD,Leche saborizada
1455825,LECHE SABORIZADA SEMIDESCREMADA COLUN MANJAR CAJA 200 CC UNIDAD,Leche saborizada
1455746,LECHE SABORIZADA SEMIDESCREMADA COLUN PLATANO CAJA 200 CC UNIDAD,Leche saborizada
1436468,BEBIDA NORMAL BILZ BOTELLA RETORNABLE  2 L  UNIDAD,Bebidas
1446036,AGUA MINERAL SIN GAS CACHANTUN BOTELLA 1 L UNIDAD,Aguas
1437770,JALEA EN POLVO MACRO FOOD 15 ALTO RENDIMIENTO PAPAYA BOLSA  1K UNIDAD,Postres Para Preparar
1460683,AJI EN CREMA  BOLSA 1K UNIDAD,Salsas Y Condimentos
1429107,BEBIDA NORMAL PEPSI BOTELLA RETORNABLE VIDRIO 1 L  UNIDAD,Bebidas
1429084,BEBIDA NORMAL PEPSI BOTELLA RETORNABLE VIDRIO 350 CC UNIDAD,Bebidas
1448283,MANJAR NESTLE BOLSA 1K UNIDAD,Dulces
1488336,HARINA CON POLVOS MONTBLANC SACO 5K UNIDAD,Harinas Y Féculas
1460482,ACEITUNA  HUASCO BOLSA 1K UNIDAD,Encurtidos
1441168,ALMENDRA MARCO POLO MIEL BOLSA 80 G UNIDAD,Frutos Secos
1441150,ALMENDRA MARCO POLO SALADA BOLSA 100 G UNIDAD,Frutos Secos
1449953,SPAGHETTI CAROZZI N ° 87 BOLSA 400 G UNIDAD,Pastas
1434001,MANJAR SOPROLE POTE 400 G UNIDAD,Dulces
1476922,LECHE SABORIZADA BEBIDA LACTEA CALO SUPER FRUTILLA CAJA 1 L UNIDAD,Leche saborizada
1476936,LECHE SABORIZADA BEBIDA LACTEA CALO SUPER CHOCOLATE CAJA 500 ML UNIDAD,Leche saborizada
1493891,LECHE EN POLVO ENTERA ALCAFOOD BEBIDA LACTEA 26% MG BOLSA 120 G UNIDAD,Leche en polvo
1504993,MARAVILLA MI TIERRA PELADAS DOYPACK 150 G UNIDAD,Semillas Y Cereales
1462084,CERDO MOLIDO  6% MATERIA GRASA BOLSA 1K UNIDAD,Carnes Procesadas
1502629,FRUTA CONSERVA TATITO PURE DE CASTAÑAS FRASCO 500 G UNIDAD,Conservas
1443389,JUGO LIQUIDO  WATT´S NECTAR SELECCION LIMONADA CAJA 1 L UNIDAD,Jugos
1467760,KIWI  GRANEL KILO APROX.,Fruta Fresca
1440711,MERMELADA SIN AZUCAR REGIMEL MORA BOLSA 200 G UNIDAD,Dulces
1462040,CERDO MOLIDO  10% MATERIA GRASA BOLSA 1K UNIDAD,Carnes Procesadas
1472211,PLATEADA CERDO   MARINADO BOLSA 1K UNIDAD,Cerdo 
1472255,PLATEADA CERDO   SIN MARINAR BOLSA 1K UNIDAD,Cerdo 
1470861,PAVO EN TIRAS CONGELADO  BOLSA 1K UNIDAD,Carnes Procesadas Congeladas
1460565,ACELGA FRESCA  PAQUETE APROX. 1 K UNIDAD,Verdura Fresca
1443486,JUGO LIQUIDO  WATT´S FRESCO NARANJA CAJA 500 CC UNIDAD,Jugos
1487098,AGUA MINERAL SIN GAS JAHUEL BOTELLA 500 CC UNIDAD,Aguas
1487101,"AGUA MINERAL SIN GAS JAHUEL BOTELLA 1,6 L UNIDAD",Aguas
1487077,AGUA MINERAL SIN GAS JAHUEL BOTELLA VIDRIO 350 CC UNIDAD,Aguas
1498253,HAMBURGUESA VACUNO CONGELADA TIL SACHET 50 G UNIDAD,Hamburguezas Y Churrascos
1442658,JUGO LIQUIDO  WATT´S NECTAR DURAZNO CAJA 200 CC UNIDAD,Jugos
1462770,COLIFLOR FRESCA  ENTERA APROX. 1 K KILO APROX.,Verdura Fresca
1499587,FORMULA INFANTIL HUMANA HA 1 CAJA 500 G UNIDAD,Leche Para Bebe
1491600,PULPAS PARA JUGO WIBSA DAMASCO BIDON 5 L UNIDAD,Jugos
1430598,ATUN CONSERVA EN ACEITE OTUNA LOMITOS TARRO 180 G UNIDAD,Conservas
1473509,REPOLLO FRESCO  MORADO UNIDAD,Verdura Fresca
1434562,QUESO CREMOSO SOPROLE NATURAL EMBUTIDO 200 G UNIDAD,Derivados De Lácteos
1464713,CORTE PUNTA GANSO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno 
1465513,CURRY  BOLSA 250 G UNIDAD,Salsas Y Condimentos
1444123,FRUTA CONSERVA DOS CABALLOS DURAZNOS EN TROCITOS TARRO 590 G UNIDAD,Conservas
1492379,BEBIDA NORMAL CANADA DRY GINGER ALE BOTELLA 500 CC UNIDAD,Bebidas
1492299,BEBIDA NORMAL CANADA DRY LIMON BOTELLA 500 CC UNIDAD,Bebidas
1488076,LENTEJA MARTINI 5 MM BOLSA 500 G UNIDAD,Legumbres
1449995,SPAGHETTI CAROZZI N ° 5 VITAMINIZADA BOLSA 400 G UNIDAD,Pastas
1446190,AGUA SABORIZADA CACHANTUN MAS MANZANA BOTELLA 500 CC UNIDAD,Aguas
1477834,"AGUA SABORIZADA NEXT MANZANA BOTELLA 1,5 L UNIDAD",Aguas
1477729,AGUA MINERAL CON GAS NEXT BOTELLA 500 CC UNIDAD,Aguas
1465543,CURRY  BOLSA 1K UNIDAD,Salsas Y Condimentos
1434808,YOGURT BATIDO SOPROLE PLATANO POTE 120 G UNIDAD,Yogurt
1434878,YOGURT BATIDO SOPROLE DAMASCO POTE 165 G UNIDAD,Yogurt
1434901,YOGURT BATIDO SOPROLE FRUTILLA BOLSA 1 K UNIDAD,Yogurt
1435008,YOGURT BATIDO SOPROLE FRAMBUESA POTE 165 G UNIDAD,Yogurt
1460958,ALIÑO COMPLETO  BOLSA 500 G UNIDAD,Salsas Y Condimentos
1434923,YOGURT BATIDO SOPROLE DAMASCO BOLSA 1 K UNIDAD,Yogurt
1498299,FORMULA INFANTIL NUTRILON H.A. TARRO 800 G UNIDAD,Leche Para Bebe
1498169,CHICLE BIGTIME AQUA 11 G CAJA 20 UNIDAD,Confitería
1498178,CHICLE BIGTIME MENTA 11 G CAJA 20 UNIDAD,Confitería
1498424,FRUTA CONSERVA GUALLARAUCO HUESILLO AL JUGO FRASCO 580 G UNIDAD,Conservas
1456040,MANJAR COLUN LIGHT BOLSA 1K UNIDAD,Dulces
1447763,CHOCOLATE NESTLE TRENCITO BARRA 90 G UNIDAD,Confitería
1448633,POSTRE REFRIGERADO NESTLE FLAN CARAMELO POTE 120 G UNIDAD,"Hielo,Helados Y Postres"
1457608,YOGURT LIGHT COLUN FRUTOS NARANJA PLATANO POTE 125 G UNIDAD,Yogurt
1457708,YOGURT LIGHT COLUN CEREZA POTE 125 G UNIDAD,Yogurt
1457493,YOGURT LIGHT COLUN MORA POTE 125 G UNIDAD,Yogurt
1461217,ASIENTO CERDO   MARINADO BOLSA 1K UNIDAD,Cerdo 
1467792,KUCHEN  FRAMBUESA 15 PERSONAS UNIDAD,Repostería
1492582,"BEBIDA ZERO CANADA DRY LIMON SODA BOTELLA 1,5 L  UNIDAD",Bebidas
1477846,AGUA SABORIZADA NEXT LIMON BOTELLA 500 CC UNIDAD,Aguas
1477925,"AGUA SABORIZADA NEXT MANDARINA BOTELLA 1,5 L UNIDAD",Aguas
1477820,AGUA SABORIZADA NEXT MANZANA BOTELLA 500 CC UNIDAD,Aguas
1471751,PERA   PAKAM PEQUEÑA KILO APROX.,Fruta Fresca
1473494,REPOLLO FRESCO  LISO UNIDAD,Verdura Fresca
1446444,"AGUA SABORIZADA CACHANTUN WOMAN BERRIES BOTELLA 1,5 L UNIDAD",Aguas
1432177,"JUGO LIQUIDO  ANDINA NECTAR PIÑA CAJA 1,5 L UNIDAD",Jugos
1436528,"BEBIDA ZERO BILZ BOTELLA 1,5 L  UNIDAD",Bebidas
1440519,JUGO LIQUIDO  REGIMEL NECTAR CIRUELA CAJA 200 CC UNIDAD,Jugos
1467844,KUCHEN  DURAZNO 20 PERSONAS UNIDAD,Repostería
1464035,CORTE OSOBUCO CONGELADO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno Congelado
1464016,CORTE OSOBUCO CONGELADO  MARINADO BOLSA 1K UNIDAD,Vacuno Congelado
1445800,BEBIDA ZERO SPRITE LATA 350 CC UNIDAD,Bebidas
1460439,ACEITUNA  NEGRA BOLSA 1K UNIDAD,Encurtidos
1465752,DURAZNO  PLATANO GRANDE KILO APROX.,Fruta Fresca
1431986,JUGO LIQUIDO  ANDINA NECTAR DURAZNO CAJA 200 CC UNIDAD,Jugos
1431933,JUGO LIQUIDO  ANDINA NECTAR PIÑA BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1440936,SAL LOBOS LIGHT 50 % MENOS SODIO BOLSA 1K UNIDAD,Salsas Y Condimentos
1447938,COLADO 9 -12 MESES NESTLE CRECIDITOS VERDURAS MIXTAS FRASCO 215 G UNIDAD,Comida Para Bebe
1447986,COLADO 9 -12 MESES NESTLE CRECIDITOS POLLO CON VERDURAS FRASCO 215 G UNIDAD,Comida Para Bebe
1432280,JUGO LIQUIDO  ANDINA NECTAR LIGHT NARANJA BOTELLA 2 L UNIDAD,Jugos
1509415,YOGURT PROBIOTICO ACTICOL CORAZON MANGO PIÑA PACK (6 UND) BOTELLA 90 ML UNIDAD,Yogurt
1500704,BEBIDA ZERO NORDIC GINGER ALE LATA 350 CC UNIDAD,Bebidas
1437501,FLAN EN POLVO MACRO FOOD CON LECHE CHIRIMOYA BOLSA 1K UNIDAD,Postres Para Preparar
1482771,GARBANZO CAMPO LINDO SIN PIEL BOLSA 1K UNIDAD,Legumbres
1482853,POROTO CAMPO LINDO HALLADO BOLSA 1K UNIDAD,Legumbres
1443823,"JUGO LIQUIDO  WATT´S NECTAR LIGHT DURAZNO BOTELLA 1,5 L UNIDAD",Jugos
1460711,AJI FRESCO  VERDE UNIDAD,Verdura Fresca
1444798,ATUN CONSERVA AL AGUA ROBINSON CRUSOE LOMITOS AHUMADOS TARRO 170 G UNIDAD,Conservas
1445000,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE CHORITOS TARRO 190 G UNIDAD,Conservas
1445017,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE CHORITOS TARRO 425 G UNIDAD,Conservas
1445031,MARISCO CONSERVA AL AGUA ROBINSON CRUSOE SURTIDOS TARRO 190 G UNIDAD,Conservas
1485709,"JALEA EN POLVO SIN AZUCAR DAILY FRAMBUESA CAJA 22,5 G UNIDAD",Postres Para Preparar
1452673,"BEBIDA NORMAL KEM BOTELLA RETORNABLE 1,5 L  UNIDAD",Bebidas
1471366,PECHUGA DESHUESADA POLLO CONGELADO  MARINADO BOLSA 1K UNIDAD,Pollo Congelado
1463308,CORTE CHOCLILLO CONGELADO  SIN MARINAR BOLSA 1K UNIDAD,Vacuno Congelado
1432268,JUGO LIQUIDO  ANDINA NECTAR PIÑA BOTELLA 2 L UNIDAD,Jugos
1451534,GALLETA DULCE COSTA COCO BOLSA 125 G UNIDAD,Confitería
1473520,REPOLLO FRESCO  VERDE UNIDAD,Verdura Fresca
1451715,GALLETA DULCE COSTA FRAC VAINILLA BOLSA 130 G 100 UNIDADES,Confitería
1466258,FRAMBUESA  CAJA KILO APROX.,Fruta Fresca
1493792,QUEQUE NUTRABIEN CHOCOLATE BOLSA 25 G UNIDAD,Repostería
1493428,ALFAJOR NUTRABIEN CHILENO BOLSA 45 G UNIDAD,Confitería
1468934,MANZANA  GRANNY SMITH PEQUEÑO KILO APROX.,Fruta Fresca
1442857,JUGO LIQUIDO  WATT´S NECTAR TUTTIPAPAYA BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1436120,AZUCAR FLOR IANSA BOLSA 500 G UNIDAD,Azúcar
1455383,LECHE CULTIVADA COLUN LIGHT FRUTILLA FIBRA BOTELLA 180 ML UNIDAD,Leche líquida
1455997,MANJAR COLUN POTE 800 G UNIDAD,Dulces
1457506,YOGURT LIGHT COLUN FRUTILLA POTE 125 G UNIDAD,Yogurt
1457799,YOGURT LIGHT COLUN DAMASCO BOLSA 1 K UNIDAD,Yogurt
1457555,YOGURT LIGHT COLUN PAPAYA POTE 125 G UNIDAD,Yogurt
1457680,YOGURT LIGHT COLUN LIGHT CEREAL MANZANA 140 G UNIDAD,Yogurt
1457687,YOGURT LIGHT COLUN LIGHT GRANOLA BERRIES 140 G UNIDAD,Yogurt
1490963,JUGO LIQUIDO  VIVO NECTAR PIÑA CAJA 1 L UNIDAD,Jugos
1455243,JUGO LIQUIDO  COLUN NECTAR NARANJA CAJA 200 CC UNIDAD,Jugos
1432219,JUGO LIQUIDO  ANDINA NECTAR DURAZNO CAJA 1 L UNIDAD,Jugos
1448301,MANJAR NESTLE BOLSA 5K UNIDAD,Dulces
1448684,POSTRE REFRIGERADO NESTLE CHANDELLE LUCUMA POTE 130 G UNIDAD,"Hielo,Helados Y Postres"
1477746,"AGUA MINERAL CON GAS NEXT BOTELLA 1,5 L UNIDAD",Aguas
1486368,BEBIDA ISOTONICA GATORADE NARANJA BOTELLA 1 L UNIDAD,Bebidas
1437567,FLAN EN POLVO MACRO FOOD SIN LECHE  FRUTILLA BOLSA 1K UNIDAD,Postres Para Preparar
1437635,FLAN EN POLVO MACRO FOOD DIABETICO FRUTILLA BOLSA 1K UNIDAD,Postres Para Preparar
1473476,REPOLLO FRESCO  CRESPO UNIDAD,Verdura Fresca
1437527,FLAN EN POLVO MACRO FOOD SIN LECHE  LUCUMA BOLSA 1K UNIDAD,Postres Para Preparar
1437600,FLAN EN POLVO MACRO FOOD SIN LECHE COCO BOLSA 1K UNIDAD,Postres Para Preparar
1505428,OSTION CONGELADO ROMERO CON CORAL BOLSA 200 G UNIDAD,Pescados Y Mariscos Congelados
1457632,YOGURT LIGHT COLUN FRUTOS PIÑA COCO POTE 125 G UNIDAD,Yogurt
1510246,PECHUGA DESHUESADA PAVO CONGELADA  GRANDE MAYOR A 3K BOLSA UNIDAD,Pavo Congelado
1457284,YOGURT BATIDO COLUN NATURAL BOLSA 1 K UNIDAD,Yogurt
1464816,CORTE PUNTA PALETA  MARINADO BOLSA 1K UNIDAD,Vacuno 
1457087,YOGURT BATIDO COLUN MORA POTE 125 G UNIDAD,Yogurt
1463140,CORTE ASIENTO CONGELADO  MARINADO BOLSA 1K UNIDAD,Vacuno Congelado
1457212,YOGURT BATIDO COLUN MORA BOLSA 1 K UNIDAD,Yogurt
1457305,YOGURT BATIDO COLUN PLATANO POTE 125 G UNIDAD,Yogurt
